; This data has 27 inputs and 1 output and is suitable for discovering
; principal components. (ie testing Step "3," Menu option 2)
27 1 200
0.09824	0.13808	-0.345594	-0.30501	-0.182392	-0.029788	-0.417116	-0.239315	-0.245275	-0.247113	0.07336	0.75955	0.07893	0.0459	0.518242	0.49725	0.8239	0.745926	0.75676	0.73885	0.575664	0.623634	0.539418	0.573954	0.942459	0.820244	0.837126	-0.134552
0.79644	0.77412	0.062667	0.414852	0.500001	0.335277	0.819096	0.184961	0.6754	0.167277	-0.04884	0.20555	-1.43754	0.52527	0.50425	0.514746	0.319733	0.378246	0.379187	0.465803	0.450414	0.423115	0.478014	0.433398	0.54711	0.836033	0.55996	0.260119
-0.20068	-0.15612	-1.021101	-0.836469	-0.659574	-0.304844	-0.924384	-0.584465	-0.664965	-0.318297	-0.36138	0.07665	1.09008	-0.15567	0.696989	0.685249	0.53096	0.666189	0.900608	0.898348	0.605396	0.555026	0.556508	0.538176	0.482757	0.613726	0.022687	-0.444655
0.06876	0.02332	0.736125	0.501417	0.480519	0.175676	0.492924	0.411606	0.15304	0.128787	0.42236	0	-0.69954	0.05331	0.417754	0.432662	0.177263	0.221663	0.06717	0.115577	0.382016	0.370983	0.439547	0.431435	0.328495	0.546119	0.945833	0.293641
0.4604	0.4512	0.237357	0.132252	0.33913	0.074469	0.471796	0.200611	0.4081	0.080805	0.77192	0.8279	0.1917	0.29409	0.49675	0.483506	0.72492	0.655657	0.777991	0.727703	0.554532	0.564636	0.509749	0.51974	0.713409	0.50475	0.139434	0.13754
0.2192	0.28296	-0.088533	0.121536	-0.184615	-0.025381	-0.415604	-0.129809	0.19964	0.110027	-0.18182	0.34315	-0.13152	0.25389	0.611827	0.605157	0.604201	0.550824	0.879107	0.628783	0.566602	0.555767	0.53345	0.514746	0.850433	0.864362	0.627148	-0.077595
0.18396	0.09768	0.244899	0.214968	0.123967	0.113164	0.393624	0.194407	0.4577	0.166556	0.76116	0.45825	0.34899	0.03576	0.542894	0.559467	0.459092	0.550824	0.227409	0.451652	0.438562	0.46083	0.517493	0.525478	0.406368	0.689118	0.421163	0.153786
-0.7608	-0.66928	-0.432957	-0.525729	-0.651822	-0.28877	-1.077192	-0.330367	-0.816655	-0.139772	0.63786	0.35595	-0.18891	-0.43962	0.532703	0.50575	0.618456	0.600848	0.681788	0.716263	0.555767	0.56193	0.549586	0.55305	0.859965	0.745357	0.718291	-0.309569
0.49932	0.4928	-0.088173	-0.048849	0.333332	0.085909	0.250628	-0.111043	0.71207	0.10116	0.08934	0.53615	0.46326	0.30333	0.266198	0.29463	0.308744	0.282925	0.061054	0.113649	0.367025	0.405163	0.411444	0.451652	0.836717	0.700987	0.383906	-0.012567
0.09964	0.10288	0.20472	0.465789	0.353384	0.225491	0.431608	0.181303	0.267145	0.091682	-0.05946	-0.5126	0.77442	0.07908	0.623634	0.617748	0.466052	0.481259	0.674366	0.61562	0.523483	0.48026	0.571262	0.53096	0.566111	0.785161	0.777646	0.203397
0.55704	0.45188	0.262332	0.072717	0.037433	0.009901	0.261488	0.236264	0.16649	0.024935	0.56038	0.2343	-0.25377	0.43683	0.50675	0.507249	0.582003	0.683088	0.831038	0.850941	0.549091	0.533948	0.531209	0.534197	0.469787	0.230942	0.897062	0.123083
-0.33424	-0.36068	-1.991424	-1.753848	-0.920792	-0.593751	-0.167376	-0.817447	-0.22887	-0.544381	-0.17062	0.5307	0.53982	-0.34038	0.644741	0.610164	0.621519	0.534445	0.558728	0.522734	0.534943	0.56832	0.520489	0.509249	0.822153	0.639686	0.333811	-0.705599
0.35112	0.3732	2.110437	1.797774	0.826087	0.353236	-0.080436	0.820492	-0.336105	0.513925	0.96452	0.60895	-0.84315	0.34965	0.374959	0.371684	0.079001	0.096651	0.040816	0.026339	0.47527	0.342314	0.466799	0.345699	0.393888	0.785161	0.825779	0.586864
0.26048	0.30012	-0.92334	-0.581715	-0.076923	0.114006	-0.151612	-0.3752	0.60727	0.068446	-0.19282	0.11115	0.55065	0.11094	0.584919	0.58783	0.950358	0.914041	0.783808	0.793147	0.488252	0.660158	0.457106	0.6346	0.941033	0.820244	0.087225	-0.130597
0.13876	0.09852	-0.173028	-0.460857	-0.411765	-0.357143	-0.005456	-0.051144	-0.049715	-0.168098	0.03534	-0.76575	-0.32529	0.14094	0.558481	0.568075	0.156963	0.262697	0.448929	0.65926	0.480011	0.400352	0.574931	0.528718	0.369584	0.573464	0.825779	-0.204144
-0.38236	-0.33764	0.447114	0.480831	0.047619	0.024098	-0.135108	0.174473	-0.159385	0.013737	0.06154	-0.0687	-0.86307	-0.19167	0.520738	0.507249	0.448681	0.360314	0.328716	0.152904	0.49825	0.491501	0.490501	0.430944	0.534197	0.133542	0.291316	0.099286
-0.35704	-0.4342	0.375228	-0.146673	-0.26923	-0.118421	-0.046328	0.131226	-0.382145	-0.178244	0.77506	0.70105	-0.0951	-0.27747	0.358933	0.376132	0.643595	0.643824	0.512248	0.517992	0.483256	0.531458	0.475769	0.503	0.553544	0.463067	0.090792	0.006403
0.28492	0.38732	-0.620418	-0.340269	0.02564	0.056337	-0.001996	-0.188353	-0.219255	-0.144369	0.78692	1.1547	-0.80817	0.19989	0.368188	0.351147	0.657236	0.448434	0.440533	0.414353	0.49375	0.532205	0.450909	0.446456	0.917511	0.850687	0.443986	-0.066008
1.32024	1.12304	0.534918	0.951924	0.844358	0.504951	1.130172	0.381629	1.176665	0.503779	0.12662	0.4223	0.40959	0.89775	0.564636	0.591942	0.268548	0.400112	0.504	0.536933	0.49875	0.455369	0.473774	0.468044	0.933454	0.950828	0.116603	0.44329
0.32548	0.43628	-0.786498	-0.594756	-0.316667	-0.104117	-0.491612	-0.481784	0.166615	-0.193409	0.57512	-0.25255	0.534	0.21285	0.834381	0.787011	0.697411	0.809536	0.975398	0.947846	0.665076	0.61562	0.652716	0.673707	0.616094	0.755654	0.740198	-0.292951
0.04244	0.12992	0.495483	0.181899	-0.060344	-0.042254	-0.962856	0.056514	-1.133495	0.01348	0.0488	-0.106	-0.20703	0.15126	0.585405	0.616094	0.241404	0.268352	0.126088	0.305764	0.41411	0.36401	0.526475	0.41096	0.890806	0.34344	0.802343	0.00713
-0.74412	-0.89588	-0.881385	-1.186515	-0.626866	-0.434597	0.82338	-0.390646	0.88825	-0.171957	0.18602	0.06365	-0.21723	-0.70917	0.490751	0.51949	0.654301	0.563407	0.440533	0.428249	0.382488	0.508499	0.337825	0.5035	0.553544	0.43561	0.373554	-0.412622
-0.95964	-0.88596	1.3875	1.58421	-0.612903	-0.614458	-0.54458	0.615406	-1.03202	0.1309	1.09068	0.25295	-1.38087	-0.5586	0.25143	0.22322	0.264833	0.214839	0.193567	0.123575	0.594837	0.452642	0.617748	0.442999	0.675025	0.546119	0.369351	0.000474
0.60912	0.71828	0.044904	-0.085005	0.727273	0.536231	0.497896	0.044245	-0.06385	-0.114601	0.19994	0.68265	0.32433	0.52164	0.209822	0.234334	0.892256	0.900429	0.419701	0.274482	0.431189	0.61491	0.362622	0.538673	0.987836	0.664854	0.033994	0.290238
0.44572	0.50936	-0.364344	-0.575667	0.012987	-0.104166	-2.071152	-0.543265	-1.96875	-0.45368	-1.06128	-0.2049	0.66327	0.31857	0.663962	0.687617	0.525478	0.454873	0.632045	0.667744	0.560206	0.513996	0.491001	0.46257	0.708064	0.864362	0.687187	-0.323716
0.01168	-0.08748	0.331242	0.295641	0.1875	0.271186	1.132444	0.308007	1.0996	0.313609	-0.7474	-1.6362	-0.37911	-0.02529	0.619635	0.6346	0.321912	0.273487	0.504	0.451652	0.318212	0.383197	0.35503	0.412897	0.013334	0.368886	0.837126	0.289597
-0.34428	-0.43556	-0.231474	0.312249	-0.407407	-0.209677	1.078676	0.244894	1.54762	0.422022	-0.22538	0.2405	-0.21396	-0.318	0.48026	0.449176	0.661503	0.608736	0.57542	0.646342	0.56832	0.543887	0.561192	0.545871	0.059861	0.013953	0.287409	0.017609
0.16996	0.24748	-0.048633	-0.223074	0.272727	-1	-0.296628	-0.109621	-0.313255	-0.166476	1.18948	-0.21855	-0.44799	0.14427	0.367025	0.344795	0.38178	0.639686	0.363316	0.378246	0.613489	0.560453	0.651355	0.639916	0.317128	0.652489	0.379423	-0.554811
-0.684	-0.66324	-0.378114	-0.485115	-0.272727	1	-0.3002	-0.167043	-0.536165	-0.287059	0.18112	0.4998	-0.20742	-0.51396	0.531707	0.554532	0.477266	0.393888	0.57542	0.282114	0.461079	0.46904	0.458099	0.428983	0.988727	0.368886	0.262697	0.416479
0.04716	-0.06056	0.093612	0.124194	0.314286	0.054545	0.201072	0.00778	0.27279	0.085809	-0.25974	0.3631	-1.31667	-0.07854	0.273885	0.28557	0.348645	0.322567	0.423847	0.727703	0.466052	0.464062	0.440533	0.420919	0.680702	0.785161	0.388173	0.031163
0.02428	0.0652	0.440145	0.576012	-0.033708	0.093751	0.214304	0.269573	0.152755	0.254471	-0.36168	0.0212	-0.17874	0.12108	0.491251	0.458595	0.534943	0.539915	0.591942	0.527472	0.520489	0.501	0.525229	0.516494	0.269138	0.723722	0.054013	0.181662
-0.53352	-0.46888	-0.874419	-0.992031	-0.409836	-0.296298	-0.629452	-0.471224	-0.74918	-0.494181	0.49234	0.4618	-0.27219	-0.42162	0.484005	0.49675	0.68869	0.727307	0.487003	0.555767	0.52448	0.565865	0.514496	0.576397	0.20424	0.518492	0.413625	-0.383761
-0.1078	-0.2202	0.262977	0.139617	0	-0.134328	0.453892	0.18921	0.40402	0.046733	0.03888	0.7982	0.5982	-0.04734	0.317995	0.340964	0.197975	0.178433	0.395082	0.351831	0.431189	0.400352	0.42458	0.373086	0.874791	0.775738	0.369351	0.027441
0.67316	0.73856	0.705567	0.762132	0.709678	0.389474	0.47566	0.404132	0.10794	0.333671	-0.92016	-0.40615	-0.67467	0.54567	0.443492	0.412413	0.581029	0.536187	0.49975	0.456361	0.545623	0.525977	0.534445	0.50475	0.54711	0.898894	0.779886	0.396803
-0.12768	-0.12252	-0.387309	-0.326175	-0.300614	0.00752	-0.381676	-0.272218	0.19147	-0.112142	0.2521	0.2242	-0.69039	-0.16314	0.678743	0.689332	0.776953	0.75878	0.816378	0.667744	0.560453	0.610164	0.508499	0.570036	0.029974	0.251242	0.202136	-0.132349
0.6524	0.58708	0.307782	0.40236	0.427136	0.202379	0.86786	0.302131	0.2592	0.151487	-0.32326	0.2021	0.78207	0.37191	0.436347	0.439794	0.321257	0.362854	0.303011	0.50375	0.448434	0.416781	0.517992	0.469289	0.723722	0.652489	0.207181	0.252255
-0.03544	0.0166	0.117879	0.009165	0.086817	0.133048	-0.193752	0.037689	-0.022705	0.08002	-0.92676	-0.7146	0.73461	0.1089	0.67787	0.653396	0.640607	0.668631	0.808609	0.654979	0.62925	0.595078	0.527971	0.539418	0.239759	0.639686	0.828495	0.085369
0.23512	0.21172	-1.079694	-0.978999	-0.368422	-0.194571	-0.552748	-0.54828	-0.141475	-0.303855	-0.04714	-0.6292	0.62535	0.06363	0.464808	0.482257	0.563161	0.50325	0.612302	0.641987	0.46456	0.515995	0.49475	0.525478	0.040388	0.127305	0.825779	-0.371426
0.02192	0.1132	0.36972	0.683334	0.087719	0.400675	0.073216	0.178912	0.128205	0.258062	-0.15874	1.08065	-0.44364	0.0933	0.553297	0.543639	0.144674	0.184372	0.17581	0.305764	0.417511	0.345699	0.48076	0.413868	0.469787	0.161379	0.800433	0.289794
-0.11856	-0.22252	0.429147	0.190677	0.234568	0.063062	0.3539	0.2849	0.011805	-0.014981	1.23828	-0.0815	-0.87063	-0.1089	0.483756	0.512997	0.60945	0.710333	0.562915	0.905081	0.508499	0.52822	0.512747	0.566111	0.381544	0.948191	0.278684	0.173981
-0.06028	0.03752	0.149076	0.223107	-0.013514	0.059761	-0.186532	-0.024723	0.41329	0.130708	-0.26494	0.62475	-0.3381	0.02118	0.437577	0.407333	0.663069	0.580542	0.724321	0.628783	0.550576	0.573954	0.499	0.4935	0.986534	0.449176	0.14088	0.017519
0.02648	-0.0826	0.020604	-0.102957	-0.069596	0.005607	0.249668	0.149504	-0.12663	-0.048607	-0.16832	0.19825	0.36846	0.04893	0.456858	0.488752	0.570282	0.607782	0.482757	0.637609	0.470783	0.491501	0.552308	0.546614	0.284754	0.850687	0.340964	0.077556
-0.27096	-0.21944	-0.703368	-0.576336	-0.558283	-0.358585	-0.42968	-0.364539	-0.307145	-0.116241	0.46142	-0.01975	-0.21384	-0.27105	0.485004	0.450909	0.510498	0.445715	0.419701	0.513247	0.53743	0.556014	0.479761	0.479012	0.363547	0.639686	0.683088	-0.361562
-0.22184	-0.09	0.506328	0.549486	-0.220339	-0.128891	-0.288184	0.03749	-0.16718	0.036074	1.17412	0.46985	-0.0555	-0.12027	0.390074	0.409266	0.240855	0.27488	0.17581	0.063032	0.43561	0.385563	0.458099	0.458843	0.843697	0.490751	0.398672	-0.045701
0.07824	-0.01376	0.281352	-0.084726	0.5	0.169493	0.164912	0.201727	0.15231	-0.03917	0.29022	0.74515	-0.02163	0.05799	0.406127	0.449176	0.681788	0.711771	0.444727	0.364937	0.463565	0.507499	0.478014	0.509749	0.990078	0.794456	0.478014	0.18561
-0.08424	-0.05056	-0.360132	-0.225849	0	0.024736	-0.220496	-0.207413	-0.366125	-0.02346	-0.24646	-0.284	-0.38529	-0.09564	0.5015	0.472777	0.633207	0.458347	0.685465	0.680267	0.518741	0.554532	0.515495	0.486253	0.77678	0.898894	0.495	-0.091339
0.25616	0.16796	-0.030774	0.060948	0.292308	0.205479	0.471124	0.041259	0.758285	0.057049	0.4393	-0.63635	0.20484	0.14322	0.449671	0.461327	0.335815	0.402755	0.49975	0.532205	0.473026	0.443492	0.456858	0.491501	0.269138	0.307039	0.323004	0.123369
-0.20648	-0.20636	0.224688	0.1005	-0.217391	-0.208792	-0.178208	0.18651	-0.409205	-0.037226	-0.801	-0.4732	-0.61329	-0.04191	0.558481	0.528967	0.487503	0.523483	0.724321	0.805182	0.558235	0.508999	0.589283	0.515745	0.869097	0.140155	0.605157	-0.011141
0.31484	0.33972	-0.015126	0.046839	0.316456	0.046357	0.504216	0.030746	0.086995	-0.019293	-0.31538	-0.15975	0.38628	0.1434	0.41096	0.413868	0.597967	0.541653	0.317562	0.190618	0.475021	0.55305	0.44448	0.487003	0.035674	0.211818	0.237217	0.038552
-0.27128	-0.2906	-0.340437	-0.228774	-0.659575	-0.344681	-0.53572	-0.238478	-0.18875	0.01582	-1.07632	-0.3632	-0.44508	-0.13773	0.577373	0.581759	0.493	0.51974	0.780914	0.565128	0.572975	0.510498	0.508249	0.49275	0.230587	0.395082	0.683088	-0.29158
0.07192	0.18612	-0.23817	-0.215361	-0.084745	0.158472	-0.335708	-0.130293	0.1442	0.053257	0.64052	-0.2451	-0.53988	0.03285	0.39055	0.38841	0.360314	0.402755	0.108612	0.17639	0.421163	0.430209	0.475021	0.503	0.019532	0.272693	0.303011	0.01409
-0.49504	-0.5964	-0.435897	-0.744102	-0.5	-0.442178	0.277924	-0.175348	-0.53939	-0.503408	-0.30442	0.60825	-0.96321	-0.45024	0.4995	0.534694	0.418241	0.420432	0.478513	0.633207	0.459837	0.473774	0.514746	0.514996	0.911493	0.34344	0.272495	-0.308763
-0.00768	0.08432	0.786888	1.03902	0.052633	0.057472	-0.242212	0.309582	0.081995	0.390341	0.34616	0.5547	0.07221	0.08487	0.326293	0.304492	0.381072	0.306613	0.423847	0.224784	0.53096	0.474023	0.438808	0.390312	0.254264	0.843565	0.156567	0.183527
0.1786	0.17216	0.046035	-0.019695	0.310344	0.2	0.136832	-0.004003	0.09821	0.068656	0.1105	0.1757	-0.05412	0.16029	0.474023	0.5025	0.734193	0.78533	0.504	0.522734	0.470783	0.553544	0.50575	0.567338	0.785667	0.828353	0.536684	0.097999
-0.35108	-0.371	0.26364	0.154599	-0.310344	-0.232143	-0.191036	0.060626	0.220015	-0.02636	0.66402	-0.01945	-0.27357	-0.26619	0.532703	0.529466	0.51924	0.490501	0.537678	0.60659	0.514496	0.49875	0.507749	0.516744	0.609926	0.626914	0.482507	-0.085759
0.3784	0.388	0.060528	0.017775	0.354838	0.131313	0.223408	0.108456	-0.15781	-0.029933	-0.31994	0.84225	-0.05532	0.28452	0.369119	0.367258	0.619164	0.566111	0.461576	0.378246	0.477765	0.514246	0.521736	0.491001	0.931884	0.490751	0.391264	0.119885
0.19032	0.2088	-0.846555	-0.646782	-0.076923	0.026087	-0.249724	-0.404978	0.107385	-0.012455	0.39038	0.0376	-0.32868	0.0948	0.594355	0.593873	0.53096	0.507	0.546119	0.560453	0.524231	0.530711	0.480011	0.490501	0.226006	0.921507	0.482507	-0.189446
0.193	0.14456	0.002712	-0.018366	0.28	-0.072727	0.208028	0.071138	-0.160285	-0.202447	-0.27822	0.52085	0.58503	0.08403	0.536933	0.541405	0.201491	0.269138	0.487003	0.513247	0.471032	0.408783	0.509499	0.49525	0.829629	0.532454	0.372151	-0.000794
-0.49288	-0.49268	-0.403071	-0.235875	-0.488373	-0.324676	-0.244736	-0.308664	0.060405	-0.035865	0.30372	-0.615	0.58755	-0.37368	0.538424	0.521986	0.501	0.49325	0.558728	0.461079	0.521986	0.509999	0.48026	0.456858	0.254264	0.828353	0.731844	-0.31667
-0.93228	-0.93024	0.891756	0.567246	-0.466666	-0.130435	0.018496	0.451682	-0.627915	0.082289	0.0761	0.3931	-0.15798	-0.60993	0.326293	0.331591	0.397714	0.433889	0.411444	0.382725	0.472029	0.463067	0.504	0.49275	0.77678	0.140155	0.740198	0.160624
-0.57576	-0.59648	-0.891756	-1.255812	0	-0.290323	0.234712	-0.33729	0.30084	-0.262393	-0.13994	1.0189	0.50319	-0.49272	0.223567	0.231297	0.756576	0.669517	0.470036	0.470534	0.501	0.566847	0.437577	0.511998	0.585162	0.765846	0.436347	-0.313807
0.09684	0.0084	1.363281	1.802874	-0.142857	0.352942	-0.027788	0.489977	0.3599	0.469661	-0.79946	0.3189	0.29403	0.19116	0.314535	0.314967	0.243792	0.209822	0.49975	0.456361	0.524979	0.444974	0.52448	0.461079	0.369584	0.958073	0.715653	0.42146
-0.74056	-0.70116	-1.226679	-1.457772	-0.2	-0.483872	0.231456	-0.42317	-0.239405	-0.452435	-0.1468	-0.03525	-0.0402	-0.67473	0.50475	0.479262	0.903087	0.940251	0.4955	0.555767	0.49575	0.601807	0.534445	0.590492	0.044617	0.734583	0.637146	-0.453521
-0.5164	-0.62428	-1.516743	-1.328484	0.2	-0.142856	0.213892	-0.509769	0.290325	-0.507882	0.3256	-0.58865	0.117	-0.45714	0.278885	0.294838	0.111848	0.082338	0.4955	0.428249	0.527223	0.407092	0.472528	0.408541	0.375662	0.477016	0.487253	-0.326313
0.93164	0.94968	2.349651	2.3973	0	0.555556	0.068632	0.837456	-0.19593	0.823174	-0.31856	0.3406	-0.52512	0.85167	0.337825	0.317995	0.26796	0.313028	0.504	0.489502	0.52822	0.456609	0.52822	0.461576	0.77678	0.140155	0.55996	0.696506
0.51264	0.59908	-0.717201	-0.58923	0.777778	0.16	-0.17132	-0.391748	-0.125425	-0.306305	-0.49026	0.96055	0.62466	0.26037	0.723122	0.718493	0.972213	0.980237	0.49975	0.569791	0.508999	0.701196	0.476517	0.659485	0.239759	0.745357	0.281102	-0.115874
-0.4628	-0.37656	-0.2625	-0.666417	-0.170732	0.09375	-0.55816	-0.245677	-0.25206	-0.019889	0.05896	-1.0497	-0.32769	-0.28176	0.624103	0.641757	0.173503	0.190002	0.58783	0.536933	0.474522	0.37075	0.485004	0.412655	0.151614	0.955765	0.763506	-0.075964
-0.08984	-0.10164	-0.451836	-0.281445	-0.096774	-0.014492	0.210052	-0.012703	0.2402	-0.205395	0.68818	-0.14335	-0.38346	-0.07443	0.345699	0.373086	0.401553	0.253506	0.470036	0.527472	0.432416	0.45934	0.474023	0.4945	0.559714	0.035094	0.357783	-0.013598
0.4306	0.11008	1.284198	1.045971	0.471699	0.190476	0.6924	0.622566	-0.010105	0.394665	-0.88078	0.46295	-0.19197	0.4104	0.450661	0.448681	0.367025	0.418727	0.487003	0.49425	0.521986	0.498	0.519989	0.466301	0.926763	0.395082	0.338049	0.406521
