; This data has 5 inputs and 1 output and is suitable for testing and debugging step 3 & the bonus step.
5 1 200
0.222223	0.054851	-0.148172	-0.05616	0.096445	-0.000655
0.246576	0.125874	0.499492	0.212305	0.523085	0.16909
-0.596492	-0.308941	-0.787736	-0.342723	-0.523945	-0.325832
0.566037	0.227272	0.656552	0.241838	0.333115	0.234555
-0.537036	-0.221721	-0.588908	-0.291808	-0.077945	-0.256765
-0.428571	-0.445377	-0.19504	0.051928	-0.34529	-0.196725
-0.052633	0.043478	-0.061012	-0.383395	-0.5407	-0.169959
-0.5	-0.142857	0.009544	-0.192329	0.46469	-0.167593
0.727273	-0.038461	0.869412	0.770905	-0.07443	0.366222
-0.357143	-0.315789	-0.483948	-0.555283	0.03985	-0.435536
0.181819	0.380951	-0.65096	-0.272656	-0.41709	0.054148
-0.040001	-0.115385	0.243392	0.049515	-0.371745	-0.032935
0.384615	0.178572	0.806712	0.650518	0.77385	0.414545
0.393257	0.274725	-0.228876	-0.191119	-0.134925	0.041803
-0.305262	-0.008696	-0.432372	-0.302647	0.246585	-0.155672
-0.375	-0.373494	-0.370192	-0.209318	-0.524265	-0.291406
-0.363635	-0.04	0.427156	-0.207113	0.412485	-0.123557
0.124999	-0.199999	-0.168772	0.62081	-0.22633	0.210406
0.88	0.584416	1.455656	0.47313	0.90678	0.528773
-0.146341	0.031743	-0.50452	-0.703301	0.138115	-0.335779
0.472362	0.496126	1.10072	0.722036	0.47209	0.609081
-0.69855	-0.354387	-1.184812	-0.68872	-0.764795	-0.521554
0.054545	0.03665	-0.211212	-0.141952	0.256055	-0.052651
0.093751	0.074767	-0.31548	0.157698	-0.404235	0.116233
-0.007196	0.004327	0.347828	0.442313	0.223995	0.22332
0.705128	0.418547	1.222964	0.333333	0.844635	0.37594
-0.488807	-0.30716	-0.828676	-0.569798	-0.162835	-0.438479
0.472062	0.353448	0.459292	0.341981	0.560775	0.347715
-0.615221	-0.359307	-0.597668	-0.201563	-0.815995	-0.280435
0.463126	0.298578	0.506944	0.236193	0.78293	0.267386
0.004017	0.116129	-0.030684	-0.344956	-0.00228	-0.114414
-0.333334	-0.328215	-0.599068	-0.146461	-0.25796	-0.237338
-0.249999	-0.15894	-1.154692	0.084043	-1.471665	-0.037449
0.308756	0.250736	1.186408	0.058757	1.55991	0.154747
-0.399014	-0.399339	0.377032	0.08004	-0.225125	-0.15965
-0.284212	-0.151898	-0.128988	0.226833	-0.30308	0.037468
0.268817	0.287233	-0.50448	-0.142889	0.28338	0.072172
-0.063063	-0.14692	-0.791312	-0.203021	-0.28338	-0.174971
0.580645	0.433962	2.011336	0.402243	1.187465	0.418103
0.007595	0.03594	-0.763624	-0.034459	-0.281145	0.000741
-0.468635	-0.342465	-0.229108	-0.705076	-0.00373	-0.523771
0.157895	0.215686	0.29724	0.637877	-0.01373	0.426782
0.229571	0.065326	-0.056432	0.159693	0.085705	0.11251
0.045317	-0.021687	-0.006908	-0.171587	-0.139235	-0.096637
-0.205574	-0.02267	-0.226176	-0.039077	-0.31828	-0.030874
0.30699	0.034827	0.528056	0.142949	0.62161	0.088888
0.065217	-0.019609	-0.209276	-0.057236	-0.25111	-0.038423
-0.424418	-0.215805	-0.599104	-0.421053	-0.221215	-0.318429
0.12	0.05147	0.221144	0.323314	-0.04459	0.187392
0.181818	0.114552	0.058252	-0.103629	0.161145	0.005462
-0.08982	-0.128526	0.52254	0.249542	-0.01308	0.060508
-0.225806	0.141974	-0.78108	-0.132493	-0.2666	0.00474
0.471074	0.307117	0.556388	0.094645	0.66939	0.200881
-0.128965	-0.078825	0.058948	0.031949	0.129205	-0.023438
0.104348	-0.18254	0.272296	0.132784	-0.15946	-0.024878
0.208723	0.337621	0.383844	0.193775	0.52323	0.265698
-0.368607	-0.152354	-0.853532	-0.336936	-0.39286	-0.244645
-0.376923	-0.283019	-0.25496	-0.216355	-0.017545	-0.249687
0.276785	0.273885	0.084048	-0.073355	0.34021	0.100265
0.10063	-0.020408	0.17114	0.242203	-0.122375	0.110898
-0.090344	-0.136095	-0.114864	0.037763	-0.01155	-0.049166
0.143696	0.184358	0.352352	-0.067264	0.50333	0.058547
-0.1747	-0.162705	-0.293968	0.051445	-0.2054	-0.05563
-0.21239	-0.27933	-0.430372	-0.088873	-0.751705	-0.184102
-0.280575	-0.131579	0.042848	-0.289623	-0.035205	-0.210601
-0.204819	-0.171596	-0.10364	-0.365181	-0.19551	-0.268389
0.492308	0.32367	0.172412	0.491133	0.297105	0.407402
-0.701755	-0.574712	0.643304	-0.317439	-0.24807	-0.446076
-0.030302	0.159091	-0.671776	0.394684	-0.54692	0.276888
0.179486	0	0.114252	0.111368	0.070305	0.055684
0.148149	-0.073684	-0.39422	-0.173395	0.00517	-0.12354
-0.476191	0.043478	0.089552	0.129653	0.251545	0.086566
0.639345	0.111111	-0.07772	-0.014214	-0.24486	0.048449
0.173553	0.19463	0.54454	-0.089288	0.277695	0.052671
-0.290908	-0.092025	-0.064096	0.266553	0.15622	0.087264
0.338984	0.103033	0.418468	-0.16499	1.141615	-0.030979
-0.476636	-0.130434	-0.544256	-0.352003	-1.303305	-0.241219
0.656442	0.102562	0.751216	0.472215	0.64775	0.287389
-0.551724	-0.237409	-0.731152	-0.261938	-0.50295	-0.249674
-0.098592	0.070177	0.491056	0.002179	0.208245	0.036178
-0.122806	-0.257733	-0.2421	-0.249451	-0.31833	-0.253592
-0.136363	-0.142857	-0.237504	0.080274	-0.133235	-0.031292
